X,Y
0.15559,0.250061
0.0528158,0.249138
0.101797,0.166048
0.0417464,0.0374358
0.004567,0.124739
0.0308176,0.07839
0.0116251,0.0203854
0.0585153,0.0118555
0.0202317,0.104315
0.0631738,0.04346
0.0363281,0.00364867
0.0321181,0.0804658
0.113389,0.129227
0.0232291,0.148191
0.115128,0.168171
0.115234,0.232223
0.202283,0.0157058
0.0349049,0.127144
0.0134231,0.0739662
0.088752,0.0374783
0.0232517,0.0536426
0.0985015,0.117315
0.0142707,0.179078
0.0572651,0.02388
0.226958,0.0207176
0.00581251,0.0267963
0.193123,0.032401
0.00349383,0.166321
0.0365834,0.0835406
0.0993088,0.0479993
0.166835,0.0938709
0.0384563,0.118108
0.0172949,0.0453578
0.0164958,0.15539
0.053988,0.107004
0.0470326,0.22913
0.00864788,0.119475
0.0649826,0.0327101
0.076122,0.0255467
0.0282578,0.0152551
0.294843,0.0939612
0.106517,0.0196145
0.063278,0.0235165
0.0784174,0.0248625
0.0820684,0.00471046
0.0912237,0.13802
0.1061,0.0060267
0.0504476,0.261135
0.072169,0.0161674
0.118411,0.123313
0.118813,0.0626726
0.101613,0.0321526
0.00383616,0.078982
0.00133914,0.0991136
0.0861058,0.125377
0.18799,0.141006
0.0804566,0.0576276
0.0211395,0.0170887
0.188555,0.0195978
0.0597503,0.0547656
0.092765,0.0574288
0.00402907,0.0760452
0.0699616,0.154443
0.0808233,0.0272462
0.0717031,0.0923308
0.038356,0.290668
0.01122,0.097232
0.0197119,0.0174661
0.0816372,0.0266551
0.0735932,0.0226454
0.0543305,0.0183743
0.0815507,0.00809041
0.0324301,0.0797072
0.066844,0.160182
0.272376,0.0526922
0.0406777,0.053042
0.0706362,0.0177816
0.0638733,0.100601
0.00448278,0.00762867
0.1056,0.0256755
0.0886355,0.119653
0.0274508,0.261607
0.202352,0.0366241
0.00122368,0.0302637
0.0707742,0.0579691
0.0280473,0.0450146
0.0169939,0.0805866
0.114811,0.0468045
0.151236,0.0200054
0.0353428,0.11047
0.0728503,0.0398685
0.0828227,0.0832973
0.153164,0.00648502
0.120213,0.112227
0.0320073,0.235168
0.0797028,0.0441658
0.00212135,0.12181
0.171296,0.178225
0.142681,0.125749
0.0698469,0.0620628
0.0612545,0.0161015
0.0785776,0.0406644
0.046366,0.10518
0.188804,0.00984322
0.0409911,0.0087001
0.0997704,0.0563703
0.0570119,0.171972
0.127209,0.150946
0.103289,0.0258718
0.00336394,0.00226811
0.0932549,0.0746122
0.0196326,0.0615768
0.0567814,0.0565184
0.0850838,0.0221027
0.0169126,0.018355
0.0669967,0.092997
0.0209676,0.0148384
0.00240609,0.154881
0.0183847,0.157637
0.11289,0.0801806
0.109693,0.139251
0.0605789,0.0713976
0.139462,0.0294411
0.0651002,0.20676
0.0321836,0.128196
0.131393,0.0844583
0.0587377,0.121245
0.00381219,0.091067
0.00708621,0.00676846
0.103875,0.150167
0.15132,0.10234
0.0147344,0.143459
0.0202789,0.0658654
0.0938512,0.101683
0.141549,0.119128
0.141434,0.00978333
0.0309275,0.052231
0.0713537,0.0238509
0.0407403,0.0634803
0.00729935,0.207691
0.0337749,0.0247068
0.0744435,0.037205
0.0441884,0.0337417
0.0807536,0.142346
0.143689,0.0893625
0.0243338,0.263059
0.0386014,0.0133148
0.148061,0.160849
0.0823377,0.0893744
0.161056,0.178255
0.0348204,0.0552674
0.0750417,0.104929
0.0791767,0.156231
0.0280965,0.085678
0.0301414,0.0826219
0.0417065,0.00959135
0.0840994,0.19658
0.0477805,0.0384731
0.132884,0.0156355
0.0106427,0.0511999
0.142314,0.0472759
0.2023,0.0636586
0.00182868,0.0264937
0.0747417,0.0599113
0.00218195,0.0360627
0.173188,0.00429256
0.130263,0.144976
0.0113851,0.0158052
0.0722643,0.186153
0.090383,0.14569
0.142677,0.206519
0.114623,0.0663412
0.0908475,0.191152
0.030287,0.100663
0.0638083,0.0541608
0.189807,0.019852
0.177879,0.0251079
0.0693281,0.0276187
0.017349,0.18661
0.0819823,0.0123154
0.148474,0.0788856
0.12734,0.106036
0.133032,0.24965
0.0380214,0.0815046
0.0179126,0.0293113
0.0333695,0.159985
0.0870617,0.0261906
0.0470858,0.00355386
0.047293,0.0678728
0.109605,0.0370311
0.20687,0.123846
0.0101966,0.00137703
0.107825,0.0404725
0.0487657,0.132828
0.0919243,0.01606
0.0658358,0.234759
0.0547913,0.0209704
0.0688809,0.149434
0.0774126,0.0097692
0.0191923,0.136489
0.0236846,0.0894729
0.00779244,0.167846
0.101184,0.0716921
0.00621786,0.0242051
0.0847599,0.194202
0.0964451,0.0482771
0.035408,0.00229197
0.0355532,0.121529
0.0141532,0.0530227
0.12383,0.0449477
0.0640945,0.0700937
0.157988,0.0139677
0.0972619,0.050683
0.0579877,0.0831362
0.0349497,0.134155
0.237499,0.0729921
0.102986,0.120948
0.087338,0.138171
0.0360348,0.020864
0.0590755,0.120755
0.0167187,0.0895462
0.0682699,0.0979824
0.126516,0.0220049
0.105146,0.123149
0.0533375,0.0324991
0.100308,0.0577386
0.0665047,0.0690266
0.0560495,0.192557
0.0799382,0.0269832
0.00674785,0.221248
0.0646819,0.105318
0.0820393,0.0427587
0.0927791,0.0304133
0.0507912,0.110003
0.269447,0.218619
0.00620577,0.154264
0.0446372,0.0367825
0.0412183,0.0979962
0.0352602,0.0355088
0.0902875,0.166005
0.0886271,0.113664
0.059812,0.115265
0.0741788,0.0332017
0.0449245,0.0819401
0.170103,0.224528
0.0235461,0.0443984
0.0994576,0.0117426
0.149896,0.0604295
0.0844345,0.172042
0.0343974,0.143563
0.0836231,0.106924
0.0567375,0.00427447
0.0540999,0.00998685
0.0753392,0.00504201
0.0614514,0.121037
0.154659,0.0959756
0.159752,0.0612925
0.0851701,0.158711
0.0840685,0.0303087
0.00700205,0.0854874
0.0185601,0.137576
0.053649,0.0182243
0.0084597,0.0156721
0.0831159,0.0503784
0.054264,0.0979939
0.156731,0.130406
0.124384,0.242946
0.0229369,0.0124672
0.0179151,0.0374027
0.13782,0.0517575
0.0673178,0.0360683
0.141461,0.0354333
0.073075,0.0537577
0.173111,0.0939273
0.0478249,0.00779462
0.0150898,0.160325
0.0495298,0.0787998
0.0332077,0.0959833
0.10911,0.0763367
0.0490391,0.0801132
0.221908,0.0121246
0.171898,0.0431845
0.112716,0.0947919
0.0129653,0.107502
0.131791,0.0602386
0.0546581,0.129332
0.0362017,0.117331
0.00282567,0.0190191
0.00851279,0.0488709
0.0726848,0.00889669
0.0123875,0.0176652
0.0443163,0.135486
0.0518226,0.163
0.185261,0.0109919
0.0117117,0.0657786
0.088386,0.0610849
0.247641,0.0648294
0.153925,0.0852417
0.01456,0.0360694
0.0218747,0.0333451
0.162802,0.00457867
0.194879,0.0386082
0.0992277,0.169102
0.0826614,0.0703245
0.0243244,0.0126336
0.102107,0.0201579
0.0626824,0.0776546
0.136966,0.00762894
0.178261,0.0773614
0.0901908,0.0605113
0.163611,0.16724
0.0558633,0.0769852
0.133068,0.0667193
0.0743447,0.0100791
0.158064,0.0176491
0.0641879,0.0783518
0.0238037,0.123377
0.0486436,0.009466
0.0578406,0.201802
0.108546,0.0521005
0.0905261,0.17316
0.0543142,0.0687418
0.155586,0.0656617
0.083484,0.0354644
0.000436351,0.0697415
0.0642401,0.028247
0.0741148,0.0805221
0.100448,0.00108174
0.0661516,0.117087
0.00918247,0.136705
0.139411,0.143194
0.0551577,0.0366235
0.0129774,0.122691
0.1462,0.0602982
0.240058,0.10882
0.0286675,0.19347
0.0988878,0.110647
0.0330788,0.0947914
0.1794,0.262843
0.00111002,0.00555612
0.0886599,0.109111
0.053536,0.0774077
0.0174549,0.123923
0.216341,0.00162401
0.0392387,0.136554
0.00165716,0.0673029
0.0764608,0.0412197
0.0137735,0.015809
0.0028391,0.0663701
0.0316402,0.0286642
0.1682,0.157455
0.16483,0.01543
0.165888,0.000210048
0.0352693,0.0819213
0.00387856,0.0345296
0.0813035,0.0141648
0.154127,0.0268164
0.102952,0.222027
0.0171085,0.00928612
0.0275899,0.0572256
0.0504566,0.223425
0.0848068,0.0141827
0.121339,0.0117728
0.0649054,0.241664
0.0511678,0.0117689
0.171836,0.0195456
0.108439,0.0265215
0.0461565,0.0109894
0.0287246,0.122971
0.019029,0.0244425
0.104551,0.0612835
0.188275,0.0515121
0.012273,0.201982
4.29248e-05,0.0436953
0.07264,0.252978
0.104777,0.124762
0.0273812,0.0964006
0.139942,0.102759
0.0611261,0.0105164
0.0122663,0.0662003
0.145147,0.0908635
0.179442,0.0251739
0.118173,0.00835315
0.0321511,0.14728
0.0599904,0.1122
0.0385826,0.0260596
0.0720192,0.0536277
0.0325132,0.0838454
0.0333204,0.113956
0.0729152,0.0282397
0.0507568,0.0785456
0.129961,0.0205268
0.0567177,0.0425672
0.065054,0.124949
0.0775037,0.00174936
0.00108901,0.0598615
0.0236096,0.212937
0.0601408,0.0556234
0.0161424,0.0565552
0.0356574,0.0938364
0.0481574,0.113193
0.0763432,0.0334886
0.00733976,0.179379
0.00698582,0.0654509
0.103583,0.0483878
0.0356458,0.185549
0.00252959,0.0371942
0.136236,0.041234
0.0653958,0.0642613
0.0985782,0.0537059
0.0420295,0.266823
0.0165267,0.00823138
0.0770957,0.109995
0.0894015,0.184976
0.0239349,0.033613
0.126758,0.0716898
0.0930457,0.0790161
0.0786483,0.166856
0.0189544,0.163631
0.0229377,0.0308597
0.0699496,0.0219881
0.0874324,0.0936347
0.012271,0.0354593
0.0407458,0.12492
0.0164508,0.0998918
0.0254877,0.0241625
0.00491358,0.0307256
0.0172454,0.0850629
0.0630466,0.0958285
0.0874865,0.0502414
0.102743,0.0634246
0.0357104,0.24383
0.112254,0.0775127
0.0697937,0.114095
0.0117578,0.0131378
0.00711914,0.0367001
0.0261208,0.0888101
0.0639249,0.0699877
0.0221732,0.0003519
0.187117,0.0940155
0.22929,0.0664269
0.118883,0.110698
0.00495436,0.0582682
0.0255352,0.0935074
0.0648482,0.0792935
0.0613773,0.13457
0.0168247,0.0814897
0.053151,0.0516144
0.0161418,0.0584403
0.0612272,0.0979967
0.00201449,0.0485383
0.212536,0.0489997
0.107106,0.0291396
0.184481,0.0168821
0.00102461,0.115533
0.043216,0.0131192
0.0356942,0.0654532
0.168043,0.0272496
0.0652705,0.0197364
0.104517,0.0444905
0.0151426,0.123617
0.0158617,0.102479
0.0511445,0.104677
0.177508,0.12833
0.0147267,0.0639846
0.0833729,0.119646
0.00103741,0.111102
0.0158279,0.210804
0.0302917,0.166801
0.065483,0.0405349
0.147109,0.0583395
0.0187082,0.132173
0.0267975,0.0411528
0.0839561,0.0210422
0.00839526,0.0832239
0.0938114,0.161518
0.0665586,0.109869
0.113313,0.167041
0.15007,0.0635766
0.0754765,0.0720837
0.0788125,0.0597465
0.063495,0.124389
0.0934645,0.0894442
0.0190601,0.0917311
0.0983989,0.107224
0.00913621,0.017279
0.105883,0.118277
0.0907487,0.0141816
0.0300444,0.119473
0.062645,0.03316
0.135823,0.0271284
0.0547246,0.0370866
0.000137117,0.148148
0.0383372,0.0421513
0.0696829,0.00970523
0.0507938,0.0442327
0.0677621,0.00136023
0.0599561,0.129185
0.120913,0.0351907
0.102203,0.0602626
0.00286979,0.321959
0.0323107,0.0244579
0.0209273,0.10113
0.0162728,0.153179
0.023027,0.0462952
0.00854358,0.198108
0.0829803,0.134474
0.0338196,0.153036
0.0695949,0.0514375
0.0666156,0.0889733
0.0403717,0.0982103
0.0473816,0.0328446
0.0400238,0.0222789
0.104284,0.0922659
0.0994712,0.0525075
0.0468209,0.0642114
0.0251846,0.0128675
0.0967014,0.0434724
0.0707295,0.183275
0.0846301,0.0826289
0.0989825,0.115286
0.102308,0.0163404
0.112471,0.130624
0.0303039,0.178756
0.0316673,0.071958
0.0359086,0.0923754
0.104587,0.079851
0.0384194,0.000790067
0.122283,0.155899
0.00318572,0.0768744
0.150534,0.0221134
0.201829,0.0626635
0.269775,0.140304
0.0604281,0.0857509
0.110891,0.204176
0.119094,0.141443
0.0338936,0.0355213
0.0757026,0.0309114
0.028472,0.158609
0.160939,0.123532
0.0388887,0.0110691
0.194545,0.0156057
0.053793,0.114468
0.0802325,0.0354054
0.0273621,0.0163101
0.211796,0.0948319
0.193902,0.214517
0.147922,0.158689
0.0378117,0.0547028
0.151869,0.0204573
0.0655648,0.0956795
0.0429578,0.150169
0.0169189,0.0599118
0.0256473,0.0815627
0.00866674,0.230532
0.0378797,0.0631768
0.105684,0.00198138
0.141696,0.0354258
0.122446,0.0119779
0.0587288,0.269192
0.00244,0.034328
0.0296887,0.0449272
0.136015,0.0696778
0.111616,0.0427257
0.105148,0.0275196
0.107152,0.0438244
0.0395032,0.039689
0.0268681,0.0927791
0.0493905,0.0397658
0.055992,0.0375027
0.0272652,0.109672
0.111179,0.0921133
0.0598393,0.0522899
0.0326191,0.00113983
0.278178,0.0526697
0.0380772,0.0791959
0.0969597,0.0676309
0.178154,0.00243548
0.0368242,0.0246381
0.00569875,0.0664744
0.120392,0.0621078
0.169047,0.0394006
0.151811,0.0156859
0.0570283,0.0460945
0.188473,0.142258
0.122072,0.15778
0.00855679,0.137635
0.0216033,0.0879007
0.105507,0.00751357
0.00751772,0.112491
0.0571559,0.0178173
0.0850186,0.0632526
0.177576,0.0275109
0.0787933,0.180128
0.163377,0.107428
0.0762444,0.130661
0.18697,0.0240869
0.0625762,0.0707989
0.269702,0.0303268
0.134465,0.241291
0.141733,0.0531643
0.0703692,0.130015
0.126873,0.0569004
0.0794052,0.216055
0.0989867,0.026965
0.105931,0.115948
0.0715348,0.0277832
0.185302,0.0563048
0.10437,0.0632585
0.241462,0.119074
0.0159925,0.0171769
0.0549982,0.0249787
0.0331973,0.149888
0.00472213,0.0500362
0.0285028,0.356393
0.148233,0.00184605
0.0507348,0.0375506
0.123982,0.0788507
0.0540414,0.0622886
0.0680214,0.0657734
0.185634,0.0463641
0.0254039,0.0123137
0.141996,0.0926106
0.00946686,0.0869119
0.0381724,0.0326609
0.160835,0.168261
0.0890787,0.225293
0.0826634,0.104389
0.160603,0.0806849
0.00391869,0.153946
0.000963618,0.156772
0.052502,0.0180353
0.0692654,0.0129043
0.164695,0.0918344
0.0600526,0.00117345
0.0393406,0.153221
0.0913678,0.0923926
0.0894534,0.0021981
0.163838,0.110139
0.0258532,0.0392652
0.0804353,0.285673
0.218363,0.0799184
0.119496,0.00606708
0.00373622,0.0202079
0.0221314,0.155255
0.0257817,0.0701517
0.0284671,0.0815741
0.171096,0.0409196
0.196127,0.0636798
0.0981824,0.00358403
0.110828,0.0350797
0.038492,0.0233282
0.0628021,0.17085
0.121292,0.0258434
0.072134,0.0698584
0.0336423,0.0294624
0.144432,0.0960675
0.121985,0.105382
0.132805,0.120488
0.035763,0.125106
0.0149766,0.0671495
0.0403887,0.00603849
0.115534,0.00732124
0.0567303,0.0738319
0.0226132,0.151324
0.0367268,0.0304524
0.109203,0.201092
0.0215328,0.094414
0.137605,0.114654
0.0575218,0.0598329
0.148192,0.0910958
0.267095,0.0955262
0.00749421,0.188235
0.0118975,0.0726822
0.0159493,0.0408941
0.0218345,0.154424
0.0107338,0.086293
0.0362113,0.0753419
0.170585,0.0609453
0.199371,0.0622357
0.124454,0.0487174
0.039188,0.0874497
0.0878792,0.16683
0.0208039,0.0310105
0.0400397,0.0701725
0.0467436,0.0168685
0.0722851,0.06677
0.0339152,0.131955
0.0227973,0.0163978
0.0450102,0.00561972
0.175108,0.118201
0.145039,0.0694932
0.125535,0.0061225
0.10047,0.0872671
0.102937,0.00146726
0.0927621,0.0149915
0.259848,0.0103484
0.0739037,0.0216449
0.0869438,0.0198204
0.0166498,0.124532
0.207117,0.0138971
0.122602,0.11947
0.0568778,0.0251675
0.0572943,0.0300657
0.105676,0.0098145
0.053196,0.0663654
0.21039,0.0262073
0.152181,0.156078
0.0571065,0.0293482
0.12562,0.0548836
0.177249,0.00357409
0.0666037,0.0119003
0.0187712,0.0979121
0.195538,0.0187563
0.0644094,0.18325
0.0292761,0.0194483
0.321121,0.00957365
0.0124556,0.139022
0.0231048,0.000382758
0.113486,0.00976136
0.0275252,0.0150498
0.0280935,0.0301392
0.143248,0.0344711
0.0576455,0.0348128
0.0287009,0.0631836
0.127429,0.0962283
0.0490436,0.00327861
0.066052,0.114569
0.0929425,0.0477934
0.186217,0.0328739
0.0953487,0.0118049
0.0977006,0.0101052
0.14684,0.0652603
0.0786286,0.075159
0.00906442,0.131246
0.0715419,0.0544754
0.0913654,0.148127
0.0909973,0.0218679
0.0793612,0.0317084
0.185301,0.199976
0.0351352,0.0308107
0.135534,0.0470996
0.0194592,0.0969115
0.0201282,0.27602
0.0257535,0.0872576
0.0848477,0.040246
0.216483,0.0410206
0.0323871,0.0466957
0.131305,0.21842
0.0800317,9.67351e-05
0.182292,0.0343513
0.013705,0.08873
0.103421,0.0746138
0.0337602,0.106465
0.105446,0.131961
0.0117232,0.0811884
0.131312,0.0158048
0.142658,0.0614733
0.113625,0.101107
0.0832976,0.0881707
0.206477,0.0334508
0.127663,0.0875453
0.18217,0.0749659
0.012884,0.109767
0.0575884,0.101358
0.169104,0.0857893
0.180327,0.0467404
0.0973615,0.125367
0.00769662,0.0998682
0.146339,0.134493
0.0476797,0.0491829
0.00749277,0.127293
0.0529112,0.0680934
0.103933,0.0291782
0.0392265,0.0516703
0.169097,0.0365185
0.0295688,0.0240818
0.0936766,0.00496567
0.0105208,0.0492356
0.0207311,0.060777
0.236857,0.033566
0.0283404,0.0506529
0.0668255,0.00561675
0.0262027,0.0829677
0.114689,0.0558674
0.0166877,0.0175825
0.123113,0.113177
0.136927,0.0615362
0.0234968,0.138845
0.0733407,0.164209
0.119373,0.0209147
0.00834481,0.21044
0.00844922,0.0036304
0.0169539,0.036758
0.0635556,0.00994447
0.0570376,0.0487029
0.023345,0.0153945
8.79161e-05,0.174842
0.0292594,0.0302487
0.0715516,0.0131586
0.0738309,0.198547
0.0246052,0.101117
0.143622,0.036839
0.0177799,0.0349884
0.0645247,0.0629166
0.131774,0.0128945
0.0404105,0.23931
0.0976883,0.0629493
0.0371409,0.0714899
0.0471494,0.0534264
0.144083,0.0799619
0.203472,0.0263415
0.0496874,0.0844108
0.0907219,0.11471
0.0119057,0.0268464
0.0683947,0.0771789
0.115996,0.118757
0.122368,0.155637
0.0810206,0.0441078
0.0173091,0.0737886
0.0558338,0.0967875
0.0799873,0.132772
0.102668,0.00298308
0.0714489,0.0592111
0.140995,0.028571
0.115189,0.0328262
0.135934,0.118205
0.0589801,0.130693
0.175136,0.0655921
0.0846141,0.100097
0.0145471,0.164436
0.201858,0.111823
0.0698475,0.108444
0.0169258,0.111791
0.0276412,0.0204059
0.0335152,0.0417822
0.0864257,0.114492
0.267702,0.0621735
0.0937045,0.0872032
0.038839,0.129372
0.0179299,0.165451
0.142166,0.0165094
0.0236369,0.0644308
0.0281682,0.0332622
0.15123,0.0216513
0.0966963,0.119776
0.0485973,0.0306278
0.0263525,0.0735203
0.121159,0.00105058
0.0975893,0.0902221
0.0390861,0.279857
0.0319833,0.125754
0.00837013,0.038237
0.0637875,0.0627491
0.0317602,0.0437608
0.0954338,0.0482714
0.159477,0.0153243
0.063248,0.0409701
0.169717,0.165772
0.0536534,0.000632752
0.0569214,0.0490811
0.150252,0.0485364
0.141071,0.205527
0.0255679,0.0238629
0.158842,0.127734
0.067603,0.0638261
0.0285899,0.123936
0.0477129,0.0326253
0.0656062,0.123591
0.0308363,0.107704
0.0656642,0.18066
0.119397,0.215794
0.0517187,0.0696054
0.0392027,0.00884232
0.120723,0.0201674
0.0565643,0.059034
0.0839685,0.147944
0.163299,0.0836746
0.0993317,0.0666768
0.0882472,0.0311714
0.102822,0.0501655
0.0108423,0.156271
0.137981,0.00452396
0.0997671,0.028094
0.0793216,0.0357926
0.0445832,0.0858181
0.096256,0.0779849
0.223526,0.107598
0.0410019,0.236987
0.0385377,0.0281358
0.0601563,0.0250087
0.00173847,0.0155743
0.100397,0.101507
0.0298313,0.229752
0.0398307,0.0568528
0.0881427,0.119115
0.0939017,0.134191
0.0448481,0.011168
0.118713,0.054695
0.0259049,0.102812
0.0354981,0.0566303
0.0639055,0.0184124
0.0761043,0.183736
0.0704973,0.198185
0.00472671,0.0423157
0.0805491,0.00726272
0.151673,0.0328133
0.0118122,0.0273133
0.0469109,0.149897
0.0243042,0.149967
0.109925,0.0458663
0.119002,0.0198364
0.136175,0.188762
0.0734282,0.0423595
0.0232937,0.0132963
0.104862,0.00575438
0.156916,0.0873022
0.0100367,0.123413
0.0837958,0.0824666
0.135185,0.0415355
0.133399,0.0462115
0.0656457,0.00303666
0.0369287,0.0283452
0.0128638,0.000260119
0.0703032,0.114737
0.0139705,0.0202203
0.0261289,0.0840512
0.0459122,0.147444
0.0480123,0.0561353
0.00977742,0.0768104
0.0793473,0.0635333
0.0707994,0.00176388
0.0651459,0.126905
0.0431356,0.0512433
0.0893095,0.0873792
0.0198409,0.018426
0.0731592,0.0682847
0.0359556,0.0484327
0.088279,0.106369
0.0638304,0.0728578
0.0944545,0.215592
0.0168927,0.0454049
0.0125624,0.163311
0.0014904,0.057395
0.156017,0.0524762
0.0911412,0.0683047
0.0758538,0.202554
0.0447283,0.0131461
0.196834,0.0433236
0.151377,0.00813714
0.091992,0.0795987
0.0165496,0.134098
0.0836203,0.0302131
0.0802183,0.00167348
0.136925,0.016867
0.0298318,0.192224
0.121241,0.0224729
0.0564498,0.137824
0.00604077,0.00957606
0.034948,0.0515057
0.0672138,0.04153
0.0164402,0.155952
0.0138617,0.235409
0.0668301,0.0100694
0.0326357,0.00689674
0.0412032,0.0448933
0.0772044,0.0420564
0.00183272,0.00396315
0.136867,0.17992
0.0545341,0.0638365
0.0743985,0.14766
0.0902807,0.0151905
0.205813,0.0682695
0.00762101,0.0957091
0.0556004,0.101386
0.1068,0.141045
0.0879085,0.181283
0.123066,0.0528035
0.172957,0.0697604
0.135272,0.135585
0.036105,0.122705
0.0820579,0.123672
0.0314205,0.1546
0.0170205,0.0307532
0.109815,0.0341126
0.052786,0.111365
0.106393,0.0150437
0.0598701,0.00867934
0.0101818,0.103025
0.100165,0.0195428
0.0769094,0.00606382
0.0314937,0.155457
0.0159483,0.0143809
0.123302,0.0464987
0.0619916,0.0784366
0.00410369,0.00167702
0.136609,0.0680019
0.143411,0.00648992
0.0680904,0.129567
0.0319346,0.0516908
0.0935861,0.033652
0.0169731,0.0904874
0.0162917,0.184846
0.0584784,0.15852
0.0717375,0.0710082
0.015375,0.0853766
0.0867177,0.0350915
0.149189,0.0868322
0.10595,0.0198153
0.0798722,0.162491
0.0926591,0.107159
0.0763343,0.270059
0.0765113,0.109171
0.0499786,0.152248
0.00935945,0.080291
0.0368002,0.139792
0.0622837,0.0896113
0.0262292,0.06812
0.108279,0.0233961
0.216434,0.0351088
0.0489692,0.00647718
0.113144,0.0244601
0.0546051,0.166788
