X,Y
0.493928,0.449077
0.436643,0.493312
0.532391,0.484994
0.518394,0.541037
0.490691,0.616004
0.490433,0.321778
0.600761,0.70349
0.693817,0.36107
0.346762,0.668098
0.460977,0.48794
0.375764,0.591236
0.314288,0.627646
0.442858,0.602436
0.458853,0.536989
0.638265,0.466896
0.434941,0.533548
0.591831,0.52296
0.481797,0.736499
0.515942,0.283531
0.489562,0.480333
0.442907,0.56661
0.525628,0.64058
0.439837,0.435114
0.525795,0.785285
0.518891,0.603644
0.424279,0.495556
0.299996,0.442106
0.744261,0.455775
0.67897,0.478124
0.464591,0.507781
0.550611,0.340649
0.495026,0.384046
0.490723,0.451906
0.43825,0.575618
0.384075,0.368243
0.591008,0.595571
0.46679,0.502529
0.4828,0.452699
0.507649,0.293898
0.416517,0.525633
0.339044,0.675463
0.546852,0.358561
0.559611,0.515474
0.454346,0.43683
0.378006,0.491207
0.529296,0.480325
0.564457,0.553171
0.54845,0.607005
0.531262,0.442341
0.506552,0.49658
0.390264,0.6291
0.564717,0.622024
0.428811,0.589225
0.499179,0.583787
0.41728,0.40945
0.538602,0.496371
0.451215,0.532421
0.485698,0.640947
0.507773,0.500911
0.479005,0.548717
0.590751,0.439393
0.473964,0.485912
0.603207,0.442375
0.449559,0.461732
0.44041,0.59047
0.515986,0.570633
0.751896,0.554164
0.55062,0.336592
0.456716,0.760387
0.373467,0.71181
0.347999,0.433202
0.484251,0.575073
0.362329,0.330324
0.324499,0.673853
0.541277,0.59492
0.438674,0.491255
0.476563,0.504817
0.469518,0.408286
0.548876,0.506131
0.30938,0.502732
0.538974,0.515872
0.562562,0.505233
0.486163,0.483984
0.400869,0.387358
0.526308,0.156134
0.52579,0.498382
0.441745,0.686613
0.321898,0.415448
0.396496,0.539768
0.348476,0.561749
0.423519,0.557122
0.374154,0.615036
0.597111,0.504108
0.444984,0.591317
0.291166,0.462026
0.555705,0.521711
0.539069,0.576225
0.551195,0.519865
0.576417,0.543602
0.466205,0.417168
0.527847,0.429891
0.50066,0.545626
0.553482,0.534582
0.377448,0.482947
0.567758,0.413618
0.57299,0.497895
0.322851,0.52723
0.396228,0.49167
0.346056,0.457466
0.435234,0.540309
0.577138,0.397467
0.617134,0.424426
0.330808,0.464945
0.351484,0.61868
0.381765,0.47459
0.504028,0.628131
0.509319,0.54626
0.560458,0.487045
0.434183,0.644794
0.549363,0.499008
0.403065,0.683916
0.608924,0.61852
0.52198,0.497331
0.572466,0.627223
0.52619,0.509424
0.641216,0.600554
0.400988,0.507373
0.394728,0.598939
0.622855,0.449113
0.640209,0.659292
0.689024,0.364728
0.493722,0.395482
0.740997,0.38011
0.62691,0.372508
0.560236,0.628376
0.505726,0.550334
0.551992,0.550331
0.583156,0.503341
0.500742,0.39031
0.478667,0.428843
0.591652,0.455135
0.565673,0.706625
0.617043,0.365189
0.801404,0.418543
0.561442,0.606426
0.483724,0.526651
0.297673,0.590618
0.51063,0.565645
0.569074,0.520732
0.507382,0.684759
0.723935,0.569748
0.450197,0.431668
0.353599,0.565875
0.543483,0.471485
0.586694,0.653769
0.474064,0.536069
0.461905,0.542309
0.476917,0.369543
0.338532,0.711514
0.626859,0.620285
0.442561,0.556544
0.619169,0.550095
0.625427,0.472899
0.44502,0.414076
0.391633,0.674936
0.596411,0.348065
0.50234,0.696095
0.44644,0.552973
0.484536,0.621039
0.206145,0.673738
0.50549,0.344742
0.415096,0.594799
0.511672,0.563068
0.437538,0.335897
0.72001,0.443749
0.566766,0.581139
0.5439,0.496098
0.501038,0.532223
0.180298,0.330936
0.505231,0.494142
0.524597,0.554526
0.531224,0.459665
0.426692,0.577941
0.537639,0.458906
0.588091,0.493563
0.444794,0.485476
0.453159,0.635572
0.356129,0.679387
0.589786,0.552878
0.383697,0.429239
0.35889,0.607297
0.583437,0.546764
0.450712,0.454957
0.476264,0.487466
0.382318,0.358675
0.681008,0.476115
0.491552,0.450797
0.538106,0.26747
0.507559,0.502911
0.677461,0.487028
0.522487,0.549458
0.602408,0.582703
0.42046,0.372191
0.439059,0.425699
0.538965,0.520879
0.491196,0.417521
0.40412,0.375954
0.410114,0.552858
0.545763,0.463817
0.525292,0.500913
0.440659,0.653314
0.680627,0.309821
0.379001,0.658342
0.46637,0.535185
0.289776,0.582504
0.542003,0.455617
0.471872,0.420892
0.566838,0.454743
0.344913,0.440026
0.281041,0.396325
0.377349,0.520573
0.349899,0.482752
0.4616,0.423984
0.516692,0.440667
0.514657,0.531466
0.457542,0.477244
0.439511,0.428037
0.411464,0.324527
0.459166,0.496628
0.354208,0.630458
0.484467,0.542613
0.54051,0.538501
0.461953,0.471607
0.287964,0.244584
0.517851,0.46804
0.478999,0.516587
0.453463,0.66578
0.614428,0.568251
0.49973,0.540052
0.659979,0.476044
0.403133,0.477408
0.519191,0.487212
0.584454,0.487696
0.617282,0.609845
0.48863,0.552008
0.564065,0.688156
0.400051,0.515712
0.607226,0.437557
0.59155,0.527883
0.554444,0.491067
0.632381,0.426218
0.579858,0.412816
0.46169,0.625116
0.605282,0.481657
0.997067,0.936103
0.925507,0.784979
0.952757,0.842577
0.977774,0.861653
0.933221,0.970723
0.968169,0.985751
0.821362,0.832269
0.844477,0.98016
0.869083,0.979032
0.862751,0.932898
0.95474,0.866059
0.848507,0.978619
0.904498,0.913542
0.917872,0.994415
0.990647,0.987032
0.969003,0.95009
0.829402,0.91087
0.951326,0.962967
0.885007,0.876928
0.916801,0.997293
0.742782,0.895375
0.958475,0.988592
0.927943,0.969927
0.924606,0.97876
0.920263,0.958752
0.829891,0.955097
0.965603,0.847533
0.985211,0.909237
0.937793,0.8347
0.977045,0.94292
0.842352,0.879375
0.965086,0.968052
0.94096,0.988279
0.925863,0.881062
0.923034,0.979528
0.913264,0.896964
0.8706,0.889198
0.866541,0.782503
0.965573,0.879658
0.931739,0.92862
0.990202,0.911788
0.949973,0.899709
0.90559,0.951557
0.935135,0.914323
0.848558,0.845094
0.988039,0.895279
0.954594,0.950054
0.882954,0.956862
0.944745,0.832407
0.948935,0.988708
0.808304,0.809693
0.99754,0.951175
0.953122,0.990102
0.967271,0.918684
0.863716,0.988971
0.912681,0.909998
0.985991,0.885569
0.996538,0.967661
0.938203,0.940696
0.989076,0.959765
0.993788,0.833016
0.957074,0.987704
0.998607,0.961876
0.992277,0.906545
0.81914,0.993712
0.994098,0.932693
0.894522,0.850149
0.929309,0.775395
0.835767,0.963625
0.954153,0.981495
0.982279,0.757297
0.9611,0.891534
0.93726,0.961583
0.899751,0.98574
0.894014,0.967973
0.953087,0.773631
0.986965,0.847882
0.977811,0.964883
0.827479,0.915002
0.843009,0.994461
0.885885,0.948143
0.933245,0.879924
0.893745,0.886838
0.923712,0.930077
0.829406,0.771079
0.913327,0.908877
0.953903,0.957267
0.987015,0.999604
0.862983,0.847911
0.94548,0.968528
0.999411,0.997211
0.919308,0.889644
0.909949,0.913703
0.951336,0.935032
0.917874,0.98564
0.997993,0.934466
0.806148,0.958202
0.922214,0.822677
0.93332,0.92567
0.988312,0.999482
0.89165,0.993331
0.983712,0.993928
0.859258,0.816185
0.916043,0.903983
0.845793,0.901538
0.985587,0.975772
0.961274,0.959894
0.933867,0.944265
0.933529,0.956584
0.959791,0.98462
0.966381,0.924314
0.942333,0.954915
0.949616,0.773205
0.922091,0.939744
0.802628,0.98712
0.762146,0.943901
0.997594,0.779396
0.849781,0.977819
0.904368,0.858906
0.918026,0.908436
0.934121,0.973163
0.907462,0.952616
0.973082,0.935364
0.993022,0.835795
0.985349,0.814055
0.92282,0.920328
0.925266,0.902446
0.932019,0.955329
0.973236,0.853993
0.978913,0.889649
0.963753,0.987771
0.922308,0.968694
0.922348,0.994167
0.911687,0.98864
0.876019,0.933782
0.920124,0.915378
0.936147,0.801494
0.965336,0.917509
0.931575,0.811385
0.897453,0.762139
0.971047,0.691957
0.878437,0.87688
0.990608,0.856242
0.852111,0.826738
0.938661,0.991439
0.977662,0.922776
0.748031,0.919165
0.767372,0.89755
0.773894,0.840924
0.967445,0.893588
0.979554,0.956858
0.86608,0.8867
0.962297,0.917735
0.828503,0.964184
0.983338,0.975319
0.9794,0.825776
0.89649,0.996044
0.96478,0.935068
0.989355,0.849879
0.980419,0.985142
0.962644,0.880293
0.785605,0.979445
0.969317,0.950962
0.973923,0.90731
0.881643,0.986774
0.878051,0.990047
0.891611,0.862794
0.99697,0.989102
0.927309,0.997513
0.981626,0.993505
0.915949,0.975845
0.977904,0.903026
0.981861,0.936931
0.871353,0.995374
0.953443,0.904287
0.954852,0.942529
0.994378,0.89815
0.922954,0.992806
0.985316,0.913986
0.883633,0.830134
0.948656,0.920167
0.895718,0.947766
0.929708,0.95509
0.924108,0.875199
0.944734,0.910519
0.982483,0.931728
0.976609,0.920964
0.891898,0.889543
0.85001,0.916812
0.962219,0.950878
0.993384,0.997852
0.926078,0.947241
0.868767,0.959584
0.98476,0.987979
0.935944,0.890917
0.953824,0.839662
0.860275,0.990916
0.980986,0.878993
0.993964,0.965583
0.877463,0.981413
0.855004,0.874937
0.903276,0.736744
0.839563,0.961739
0.920522,0.976873
0.968921,0.964558
0.935374,0.912175
0.953848,0.873336
0.956939,0.802675
0.879955,0.914619
0.917714,0.997325
0.898363,0.973295
0.887332,0.966194
0.988922,0.957635
0.97134,0.966098
0.916506,0.94829
0.88949,0.930725
0.869926,0.977994
0.972704,0.900704
0.953169,0.960656
0.942622,0.976289
0.840133,0.825477
0.996803,0.773736
0.933602,0.944908
0.985518,0.922442
0.992895,0.963223
0.685268,0.85698
0.922913,0.909297
0.842423,0.963783
0.987461,0.945194
0.908808,0.847356
0.939067,0.941562
0.974967,0.955178
0.976228,0.953239
0.991972,0.83169
0.977259,0.912056
0.929869,0.877295
0.937587,0.859888
0.98448,0.85241
0.961795,0.771199
0.911156,0.898999
0.998636,0.954049
0.91591,0.993354
0.929121,0.990227
0.792051,0.889529
0.931607,0.952882
0.92032,0.899853
0.83323,0.855555
0.859236,0.963608
0.918189,0.92363
0.850395,0.883456
0.982159,0.994845
0.959564,0.88799
0.99387,0.93706
0.950395,0.842018
0.958009,0.98154
0.949995,0.9779
