X,Y
0.208678,0.0906951
0.144793,0.014235
0.0467821,0.162271
0.041962,0.0466808
0.0318227,0.0771714
0.178558,0.163821
0.0198249,0.205347
0.10197,0.260438
0.0603874,0.0301288
0.0941261,0.0401147
0.00740259,0.0394811
0.185426,0.0134181
0.0210619,0.0194562
0.0356926,0.0663195
0.0483462,0.0336133
0.0359921,0.00748445
0.109138,0.139569
0.166109,0.215112
0.0538007,0.130613
0.00528619,0.120819
0.0636437,0.0306364
0.00375498,0.0350393
0.048837,0.032816
0.177367,0.20235
0.123795,0.0642095
0.10783,0.00136945
0.0534437,0.0433618
0.158775,0.0890137
0.0142749,0.0216802
0.0474635,0.0408793
0.0640471,0.153315
0.267907,0.013657
0.0350069,0.0178331
0.0638265,0.0547649
0.150798,0.118246
0.055149,0.243431
0.0111227,0.170854
0.0903588,0.0602714
0.0192322,0.0551667
0.0568963,0.0466039
0.0343794,0.0438451
0.105649,0.0124284
0.0792541,0.0882155
0.11675,0.074634
0.197265,0.00293238
0.0369016,0.0441571
0.000504887,0.0553163
0.205173,0.132337
0.12208,0.0597263
0.0625703,0.0272869
0.0983533,0.0924483
0.0565525,0.010485
0.000363544,0.123288
0.0153433,0.00831408
0.112166,0.100868
0.150751,0.000866062
0.17406,0.105233
0.0121546,0.148031
0.0738773,0.116753
0.00804348,0.00363926
0.0436759,0.239004
0.138854,0.0296273
0.0831212,0.0346784
0.0589423,0.00263912
0.0959491,0.0979767
0.0623719,0.183048
0.00877255,0.00839546
0.0901826,0.0304527
0.104233,0.00859356
0.145646,0.112219
0.0751364,0.00968001
0.0747551,0.137559
0.0649966,0.0330439
0.040207,0.210662
0.0405636,0.0629872
0.0160447,0.0265306
0.0672636,0.0263219
0.103854,0.0594045
0.0158657,0.0414961
0.0537452,0.00524644
0.120894,0.136026
0.118108,0.0729969
0.0791992,0.105294
0.191093,0.0658796
0.0791722,0.0772963
0.0715368,0.0481091
0.087793,0.128614
0.170565,0.012208
0.0295891,0.143489
0.0534633,0.0522191
0.00484773,0.0232063
0.0282007,0.103353
0.0152566,0.0680768
0.133452,0.0690183
0.040127,0.106781
0.0414995,0.106027
0.00748774,0.0166156
0.0829797,0.240624
0.0137414,0.020493
0.137426,0.047803
0.0921848,0.171004
0.0414758,0.114281
0.220813,0.038014
0.124641,0.0121981
0.072006,0.0430269
0.0385341,0.100069
0.0523804,0.0122033
0.167526,0.0369603
0.0128393,0.0679917
0.141239,0.141588
0.197592,0.126763
0.0137323,0.0731389
0.00211055,0.11486
0.0605149,0.140042
0.0177684,0.118732
0.0589312,0.093392
0.0629075,0.0446151
0.0566824,0.0364118
0.160006,0.144142
0.165703,0.0283879
0.0420048,0.25837
0.0179633,0.0646806
0.0559774,0.116638
0.0342904,0.0199314
0.210963,0.0337108
0.0682355,0.128744
0.0188002,0.0340056
0.0707497,0.125706
0.0666037,0.0815762
0.073176,0.106608
0.132764,0.137843
0.0471616,0.0459983
0.0839277,0.017691
0.108932,0.0625779
0.132219,0.0184562
0.0457292,0.0496986
0.0114696,0.0429167
0.107915,0.0348848
0.127184,0.0112689
0.0996499,0.0600352
0.178167,0.0944809
0.12452,0.0150698
0.156528,0.0452521
0.054031,0.137034
0.0582897,0.0441602
0.140163,0.0838518
0.0727905,0.141759
0.108532,0.028051
0.0262048,0.0552815
0.0155641,0.108855
0.0178077,0.0671671
0.183487,0.139178
0.126668,0.0478365
0.196199,0.0586475
0.137026,0.158328
0.0188346,0.101049
0.00188899,0.0344877
0.0985939,0.159546
0.212437,0.0738725
0.0190503,0.168089
0.0701211,0.150808
0.0650196,0.00638471
0.121348,0.0255537
0.0261591,0.0362542
0.0102946,0.0483296
0.159779,0.119536
0.143987,0.0774962
0.00777218,0.0405431
0.080462,0.0534636
0.0181763,0.0781551
0.129532,0.120779
0.0258112,0.0203962
0.0707636,0.0204608
0.02943,0.138553
0.182292,0.0132769
0.0948745,0.105242
0.0187634,0.0416006
0.000690129,0.139055
0.0681846,0.0176277
0.0057392,0.000137624
0.0146548,0.0343068
0.0486085,0.127871
0.175274,0.0189482
0.111268,0.0390172
0.0182584,0.0875308
0.0132201,0.0255094
0.106665,0.0147669
0.148579,0.0514456
0.116345,0.0979265
0.153356,0.11233
0.0666893,0.140909
0.0305687,0.0955996
0.0543335,0.114843
0.0575628,0.167063
0.0149627,0.0228175
0.0409444,0.00721355
0.0535467,0.0329853
0.153465,0.00714416
0.178314,0.0509389
0.0383787,0.054741
0.0284281,0.110936
0.0226055,0.0858073
0.142759,0.069435
0.114832,0.0231791
0.0895587,0.110761
0.125966,0.0350903
0.0295713,0.0494895
0.0315221,0.0363973
0.0513652,0.087457
0.0240869,0.0522124
0.132782,0.0994672
0.0107141,0.0111833
0.00172081,0.0991281
0.0554978,0.169168
0.119383,0.12369
0.0900748,0.0758632
0.017333,0.0862075
0.0152681,0.0407828
0.0576144,0.0899353
0.0557945,0.0612377
0.0850911,0.0754922
0.164145,0.0293601
0.189165,0.149746
0.0825608,0.0560251
0.150142,0.0842009
0.0548619,0.182771
0.118316,0.0403292
0.0839196,0.0328631
0.0491594,0.056668
0.0670934,0.0941668
0.146063,0.0883347
0.0418424,0.052302
0.220101,0.193021
0.204912,0.104947
0.0641507,0.137895
0.0262967,0.106066
0.0605204,0.13841
0.0733057,0.0167626
0.0560905,0.223946
0.0819461,0.0530489
0.0033059,0.132949
0.160891,0.14842
0.0171873,0.175213
0.0338827,0.044758
0.0309961,0.0743623
0.149841,0.0900729
0.0135632,0.149906
0.0200066,0.0324098
0.030424,0.0640723
0.0641882,0.0210865
0.0341443,0.0393942
0.0112091,0.204489
0.187559,0.0300076
0.0270265,0.0403498
0.0428221,0.00498721
0.0235129,0.0795925
0.0714985,0.124866
0.0058101,0.0655417
0.150144,0.119732
0.601179,0.458485
0.42345,0.448573
0.519595,0.394799
0.498201,0.594901
0.41005,0.60937
0.238054,0.470522
0.535611,0.456116
0.263831,0.510674
0.563705,0.463547
0.332319,0.514779
0.500933,0.610739
0.554056,0.539543
0.482211,0.489689
0.362441,0.703276
0.515481,0.621524
0.645365,0.670133
0.423685,0.497387
0.452819,0.53134
0.653972,0.531564
0.520297,0.27086
0.630163,0.550831
0.610598,0.626259
0.306034,0.397801
0.458387,0.580318
0.64989,0.521202
0.4897,0.448645
0.367533,0.599475
0.46455,0.578261
0.562404,0.300876
0.348981,0.526524
0.619461,0.394088
0.531472,0.380398
0.439175,0.568752
0.447325,0.513509
0.545732,0.552899
0.482233,0.597162
0.591764,0.532353
0.431519,0.403176
0.536009,0.677404
0.53261,0.520915
0.538139,0.651264
0.592849,0.540963
0.509205,0.449555
0.578114,0.489236
0.564994,0.606119
0.73848,0.635921
0.406639,0.72874
0.425867,0.544191
0.537089,0.61914
0.530527,0.648005
0.495067,0.46523
0.416405,0.55418
0.78023,0.669698
0.672844,0.434165
0.445386,0.381867
0.342419,0.47518
0.313953,0.615172
0.530844,0.641132
0.451829,0.609619
0.464436,0.631842
0.607885,0.557124
0.440297,0.534436
0.446802,0.42506
0.34712,0.34713
0.50623,0.567526
0.553932,0.416303
0.387954,0.585638
0.69659,0.84271
0.539401,0.546441
0.467832,0.438915
0.53597,0.579478
0.440265,0.467155
0.612804,0.411254
0.564232,0.514313
0.428327,0.626495
0.471312,0.366035
0.729248,0.263325
0.389963,0.488427
0.564834,0.554813
0.552912,0.476813
0.716294,0.562868
0.463643,0.578824
0.68725,0.661805
0.425496,0.602634
0.445397,0.399311
0.422779,0.668258
0.567944,0.564203
0.444823,0.50898
0.458154,0.496495
0.296686,0.449278
0.365042,0.436172
0.455384,0.698049
0.369466,0.518514
0.572031,0.557848
0.602149,0.641482
0.473451,0.54982
0.472214,0.33422
0.577761,0.460072
0.333144,0.400907
0.418598,0.478827
0.607391,0.499042
0.463523,0.669202
0.462671,0.395521
0.590498,0.288635
0.249484,0.562858
0.551305,0.416337
0.424902,0.606169
0.623919,0.539123
0.440794,0.387374
0.385551,0.411923
0.591752,0.518597
0.528602,0.380846
0.444997,0.494098
0.441111,0.182519
0.333189,0.661921
0.699213,0.499659
0.638685,0.498597
0.390761,0.478294
0.583675,0.433944
0.43941,0.415167
0.590213,0.454573
0.655842,0.531312
0.372887,0.425322
0.674194,0.471654
0.678978,0.646317
0.402545,0.558787
0.577543,0.43269
0.51364,0.613047
0.366992,0.490716
0.539296,0.54051
0.567223,0.401717
0.565364,0.32608
0.593431,0.400041
0.516607,0.592669
0.371102,0.603965
0.510801,0.458704
0.420322,0.298007
0.457269,0.538819
0.378437,0.580173
0.380168,0.663791
0.375715,0.428628
0.672199,0.499951
0.513514,0.260763
0.496751,0.345615
0.526526,0.687783
0.528652,0.607566
0.345321,0.476034
0.438654,0.427698
0.631474,0.578885
0.460631,0.569996
0.432412,0.585103
0.683273,0.36202
0.263425,0.573652
0.306671,0.495688
0.363598,0.28591
0.527199,0.562297
0.616427,0.439419
0.529401,0.408342
0.575892,0.472599
0.66188,0.562565
0.393924,0.37728
0.507104,0.401118
0.519162,0.499215
0.396181,0.672886
0.624518,0.591049
0.424854,0.438869
0.642403,0.491965
0.722091,0.421828
0.384034,0.387858
0.633318,0.451183
0.426942,0.547645
0.432509,0.602665
0.647795,0.59843
0.514184,0.56687
0.68974,0.521018
0.385283,0.643967
0.507043,0.65952
0.495826,0.320647
0.524799,0.68532
0.538954,0.377338
0.50259,0.618534
0.445382,0.586913
0.575016,0.56474
0.619119,0.638404
0.611989,0.523067
0.59728,0.569685
0.396089,0.486297
0.341974,0.545412
0.590486,0.395636
0.54322,0.477404
0.451056,0.47545
0.541184,0.639714
0.244356,0.479223
0.503987,0.426393
0.579248,0.459494
0.4124,0.519084
0.504299,0.575869
0.553717,0.566893
0.459207,0.375863
0.391046,0.432482
0.482637,0.611653
0.477795,0.458769
0.344639,0.462378
0.478827,0.709413
0.486683,0.441763
0.576797,0.429413
0.596696,0.345684
0.673945,0.636923
0.594183,0.352019
0.68416,0.539296
0.475549,0.605742
0.549166,0.60205
0.625016,0.627234
0.560967,0.395119
0.61002,0.391145
0.478674,0.462949
0.444552,0.517765
0.618339,0.545756
0.40577,0.55574
0.631874,0.429405
0.506061,0.428803
0.364807,0.394226
0.516052,0.589402
0.57379,0.471799
0.696317,0.648632
0.501385,0.51251
0.624406,0.383612
0.353255,0.535923
0.678329,0.333321
0.414931,0.530669
0.497729,0.450488
0.441376,0.61596
0.599712,0.503894
0.598576,0.554754
0.723533,0.596665
0.585098,0.509068
0.56676,0.475547
0.545778,0.448011
0.616753,0.471855
0.675721,0.420594
0.581236,0.649659
0.536131,0.46652
0.568005,0.619606
0.492211,0.378011
0.602847,0.381949
0.471196,0.323798
0.418137,0.597985
0.52662,0.478534
